dialogue_id,speaker_role,s_self,s_opp,sat_opp_likert,pareto_self,pareto_opp,s_self_norm,s_opp_norm,sat_norm,penalty,integrative_potential,n_turns,Q_0.2,Q_0.5,Q_0.8,selected_0.2,selected_0.5,selected_0.8
834,mturk_agent_2,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,13,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
835,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
835,mturk_agent_2,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
836,mturk_agent_1,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
836,mturk_agent_2,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
838,mturk_agent_1,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,17,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
838,mturk_agent_2,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,17,0.9478260869565218,0.8695652173913043,0.7913043478260869,True,False,False
839,mturk_agent_1,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,10,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
839,mturk_agent_2,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,10,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
841,mturk_agent_1,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,12,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
841,mturk_agent_2,19,23,4,27,27,0.7037037037037037,0.8518518518518519,0.75,0.0,high,12,0.7407407407407408,0.7268518518518519,0.712962962962963,False,False,False
842,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
842,mturk_agent_2,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
843,mturk_agent_1,27,12,4,23,23,1.173913043478261,0.5217391304347826,0.75,0.0,low,12,0.8347826086956522,0.9619565217391305,1.0891304347826087,False,True,True
843,mturk_agent_2,12,27,5,23,23,0.5217391304347826,1.173913043478261,1.0,0.0,low,12,0.9043478260869566,0.7608695652173914,0.6173913043478261,False,False,False
844,mturk_agent_1,15,20,4,23,23,0.6521739130434783,0.8695652173913043,0.75,0.0,low,10,0.7304347826086958,0.7010869565217391,0.6717391304347826,False,False,False
844,mturk_agent_2,20,15,5,23,23,0.8695652173913043,0.6521739130434783,1.0,0.0,low,10,0.9739130434782609,0.9347826086956521,0.8956521739130434,True,True,True
845,mturk_agent_1,19,17,4,23,23,0.8260869565217391,0.7391304347826086,0.75,0.0,low,11,0.765217391304348,0.7880434782608696,0.8108695652173914,False,False,False
845,mturk_agent_2,17,19,4,23,23,0.7391304347826086,0.8260869565217391,0.75,0.0,low,11,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
846,mturk_agent_1,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,12,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
846,mturk_agent_2,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,12,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
847,mturk_agent_1,11,25,5,27,24,0.4074074074074074,1.0416666666666667,1.0,0.0,high,10,0.8814814814814815,0.7037037037037037,0.5259259259259259,False,False,False
847,mturk_agent_2,25,11,5,24,27,1.0416666666666667,0.4074074074074074,1.0,0.0,high,10,1.0083333333333333,1.0208333333333335,1.0333333333333334,True,True,True
848,mturk_agent_1,17,20,5,24,24,0.7083333333333334,0.8333333333333334,1.0,0.0,high,11,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
848,mturk_agent_2,20,17,4,24,24,0.8333333333333334,0.7083333333333334,0.75,0.0,high,11,0.7666666666666668,0.7916666666666667,0.8166666666666667,False,False,False
849,mturk_agent_1,18,22,5,27,24,0.6666666666666666,0.9166666666666666,1.0,0.0,high,10,0.9333333333333333,0.8333333333333333,0.7333333333333333,False,False,False
849,mturk_agent_2,22,18,4,24,27,0.9166666666666666,0.6666666666666666,0.75,0.0,high,10,0.7833333333333334,0.8333333333333333,0.8833333333333333,False,False,True
851,mturk_agent_1,19,17,4,23,23,0.8260869565217391,0.7391304347826086,0.75,0.0,low,12,0.765217391304348,0.7880434782608696,0.8108695652173914,False,False,False
851,mturk_agent_2,17,19,5,23,23,0.7391304347826086,0.8260869565217391,1.0,0.0,low,12,0.9478260869565218,0.8695652173913043,0.7913043478260869,False,False,False
852,mturk_agent_1,17,20,5,24,24,0.7083333333333334,0.8333333333333334,1.0,0.0,high,10,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
852,mturk_agent_2,20,17,2,24,24,0.8333333333333334,0.7083333333333334,0.25,0.0,high,10,0.3666666666666667,0.5416666666666667,0.7166666666666668,False,False,False
853,mturk_agent_1,18,19,5,23,23,0.782608695652174,0.8260869565217391,1.0,0.0,low,11,0.9565217391304348,0.8913043478260869,0.8260869565217391,True,True,False
853,mturk_agent_2,19,18,4,23,23,0.8260869565217391,0.782608695652174,0.75,0.0,low,11,0.765217391304348,0.7880434782608696,0.8108695652173914,False,False,False
854,mturk_agent_1,19,17,4,21,21,0.9047619047619048,0.8095238095238095,0.75,0.0,low,10,0.7809523809523811,0.8273809523809523,0.8738095238095238,False,False,True
854,mturk_agent_2,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,10,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
856,mturk_agent_1,15,20,4,23,23,0.6521739130434783,0.8695652173913043,0.75,0.0,low,10,0.7304347826086958,0.7010869565217391,0.6717391304347826,False,False,False
856,mturk_agent_2,20,15,2,23,23,0.8695652173913043,0.6521739130434783,0.25,0.0,low,10,0.3739130434782609,0.5597826086956521,0.7456521739130435,False,False,False
857,mturk_agent_1,21,16,4,23,23,0.9130434782608695,0.6956521739130435,0.75,0.0,low,12,0.7826086956521741,0.8315217391304348,0.8804347826086956,False,False,True
857,mturk_agent_2,16,21,4,23,23,0.6956521739130435,0.9130434782608695,0.75,0.0,low,12,0.7391304347826088,0.7228260869565217,0.7065217391304348,False,False,False
858,mturk_agent_1,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,11,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
858,mturk_agent_2,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,11,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
859,mturk_agent_1,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,11,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
859,mturk_agent_2,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,11,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
860,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,13,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
860,mturk_agent_2,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,13,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
861,mturk_agent_1,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,11,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
861,mturk_agent_2,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,11,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
862,mturk_agent_1,18,21,5,24,24,0.75,0.875,1.0,0.0,high,11,0.9500000000000001,0.875,0.8,True,True,False
862,mturk_agent_2,21,18,5,24,24,0.875,0.75,1.0,0.0,high,11,0.9750000000000001,0.9375,0.9,True,True,True
865,mturk_agent_1,17,20,5,24,24,0.7083333333333334,0.8333333333333334,1.0,0.0,high,10,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
865,mturk_agent_2,20,17,5,24,24,0.8333333333333334,0.7083333333333334,1.0,0.0,high,10,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
866,mturk_agent_1,19,22,5,24,27,0.7916666666666666,0.8148148148148148,1.0,0.0,high,10,0.9583333333333334,0.8958333333333333,0.8333333333333333,True,True,False
866,mturk_agent_2,22,19,4,27,24,0.8148148148148148,0.7916666666666666,0.75,0.0,high,10,0.7629629629629631,0.7824074074074074,0.8018518518518518,False,False,False
867,mturk_agent_1,12,24,5,23,23,0.5217391304347826,1.0434782608695652,1.0,0.0,low,11,0.9043478260869566,0.7608695652173914,0.6173913043478261,False,False,False
867,mturk_agent_2,24,12,4,23,23,1.0434782608695652,0.5217391304347826,0.75,0.0,low,11,0.8086956521739131,0.8967391304347826,0.9847826086956522,False,True,True
868,mturk_agent_1,20,17,4,24,24,0.8333333333333334,0.7083333333333334,0.75,0.0,high,10,0.7666666666666668,0.7916666666666667,0.8166666666666667,False,False,False
868,mturk_agent_2,17,20,4,24,24,0.7083333333333334,0.8333333333333334,0.75,0.0,high,10,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
869,mturk_agent_1,16,21,4,23,23,0.6956521739130435,0.9130434782608695,0.75,0.0,low,10,0.7391304347826088,0.7228260869565217,0.7065217391304348,False,False,False
869,mturk_agent_2,21,16,2,23,23,0.9130434782608695,0.6956521739130435,0.25,0.0,low,10,0.3826086956521739,0.5815217391304348,0.7804347826086957,False,False,False
870,mturk_agent_1,14,25,5,27,24,0.5185185185185185,1.0416666666666667,1.0,0.0,high,11,0.9037037037037038,0.7592592592592593,0.6148148148148147,False,False,False
870,mturk_agent_2,25,14,4,24,27,1.0416666666666667,0.5185185185185185,0.75,0.0,high,11,0.8083333333333335,0.8958333333333334,0.9833333333333334,False,True,True
871,mturk_agent_1,20,17,5,24,27,0.8333333333333334,0.6296296296296297,1.0,0.0,high,10,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
871,mturk_agent_2,17,20,4,27,24,0.6296296296296297,0.8333333333333334,0.75,0.0,high,10,0.7259259259259261,0.6898148148148149,0.6537037037037037,False,False,False
872,mturk_agent_1,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,18,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
872,mturk_agent_2,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,18,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
875,mturk_agent_1,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,12,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
875,mturk_agent_2,19,23,4,27,27,0.7037037037037037,0.8518518518518519,0.75,0.0,high,12,0.7407407407407408,0.7268518518518519,0.712962962962963,False,False,False
876,mturk_agent_1,19,17,1,21,21,0.9047619047619048,0.8095238095238095,0.0,0.0,low,12,0.18095238095238098,0.4523809523809524,0.7238095238095239,False,False,False
876,mturk_agent_2,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,12,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
877,mturk_agent_1,18,22,4,27,24,0.6666666666666666,0.9166666666666666,0.75,0.0,high,10,0.7333333333333334,0.7083333333333333,0.6833333333333333,False,False,False
877,mturk_agent_2,22,18,4,24,27,0.9166666666666666,0.6666666666666666,0.75,0.0,high,10,0.7833333333333334,0.8333333333333333,0.8833333333333333,False,False,True
878,mturk_agent_1,17,19,2,21,21,0.8095238095238095,0.9047619047619048,0.25,0.0,low,16,0.36190476190476195,0.5297619047619048,0.6976190476190476,False,False,False
878,mturk_agent_2,19,17,4,21,21,0.9047619047619048,0.8095238095238095,0.75,0.0,low,16,0.7809523809523811,0.8273809523809523,0.8738095238095238,False,False,True
879,mturk_agent_1,11,25,5,21,21,0.5238095238095238,1.1904761904761905,1.0,0.0,low,16,0.9047619047619049,0.7619047619047619,0.6190476190476191,False,False,False
879,mturk_agent_2,25,11,2,21,21,1.1904761904761905,0.5238095238095238,0.25,0.0,low,16,0.4380952380952381,0.7202380952380952,1.0023809523809524,False,False,True
880,mturk_agent_1,21,16,4,24,27,0.875,0.5925925925925926,0.75,0.0,high,13,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
880,mturk_agent_2,16,21,5,27,24,0.5925925925925926,0.875,1.0,0.0,high,13,0.9185185185185185,0.7962962962962963,0.674074074074074,False,False,False
882,mturk_agent_1,16,20,4,21,21,0.7619047619047619,0.9523809523809523,0.75,0.0,low,12,0.7523809523809525,0.7559523809523809,0.7595238095238095,False,False,False
882,mturk_agent_2,20,16,4,21,21,0.9523809523809523,0.7619047619047619,0.75,0.0,low,12,0.7904761904761906,0.8511904761904762,0.9119047619047618,False,False,True
883,mturk_agent_1,23,18,4,27,24,0.8518518518518519,0.75,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
883,mturk_agent_2,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
884,mturk_agent_1,20,17,5,24,24,0.8333333333333334,0.7083333333333334,1.0,0.0,high,10,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
884,mturk_agent_2,17,20,5,24,24,0.7083333333333334,0.8333333333333334,1.0,0.0,high,10,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
885,mturk_agent_1,17,23,5,27,24,0.6296296296296297,0.9583333333333334,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
885,mturk_agent_2,23,17,2,24,27,0.9583333333333334,0.6296296296296297,0.25,0.0,high,10,0.3916666666666667,0.6041666666666667,0.8166666666666667,False,False,False
886,mturk_agent_1,21,16,3,23,23,0.9130434782608695,0.6956521739130435,0.5,0.0,low,10,0.5826086956521739,0.7065217391304348,0.8304347826086956,False,False,False
886,mturk_agent_2,16,21,4,23,23,0.6956521739130435,0.9130434782608695,0.75,0.0,low,10,0.7391304347826088,0.7228260869565217,0.7065217391304348,False,False,False
887,mturk_agent_1,18,18,4,21,21,0.8571428571428571,0.8571428571428571,0.75,0.0,low,11,0.7714285714285716,0.8035714285714286,0.8357142857142856,False,False,False
887,mturk_agent_2,18,18,4,21,21,0.8571428571428571,0.8571428571428571,0.75,0.0,low,11,0.7714285714285716,0.8035714285714286,0.8357142857142856,False,False,False
888,mturk_agent_1,23,14,4,23,23,1.0,0.6086956521739131,0.75,0.0,low,10,0.8,0.875,0.95,False,True,True
888,mturk_agent_2,14,23,4,23,23,0.6086956521739131,1.0,0.75,0.0,low,10,0.7217391304347827,0.6793478260869565,0.6369565217391304,False,False,False
889,mturk_agent_1,21,19,5,24,27,0.875,0.7037037037037037,1.0,0.0,high,10,0.9750000000000001,0.9375,0.9,True,True,True
889,mturk_agent_2,19,21,5,27,24,0.7037037037037037,0.875,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
890,mturk_agent_1,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,10,0.9478260869565218,0.8695652173913043,0.7913043478260869,False,False,False
890,mturk_agent_2,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,10,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
892,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
892,mturk_agent_2,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
893,mturk_agent_1,17,22,3,23,23,0.7391304347826086,0.9565217391304348,0.5,0.0,low,10,0.5478260869565218,0.6195652173913043,0.691304347826087,False,False,False
893,mturk_agent_2,22,17,2,23,23,0.9565217391304348,0.7391304347826086,0.25,0.0,low,10,0.391304347826087,0.6032608695652174,0.8152173913043479,False,False,False
894,mturk_agent_1,18,19,4,23,23,0.782608695652174,0.8260869565217391,0.75,0.0,low,10,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
894,mturk_agent_2,19,18,5,23,23,0.8260869565217391,0.782608695652174,1.0,0.0,low,10,0.9652173913043479,0.9130434782608696,0.8608695652173913,True,True,True
896,mturk_agent_1,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
896,mturk_agent_2,23,18,2,27,24,0.8518518518518519,0.75,0.25,0.0,high,10,0.3703703703703704,0.5509259259259259,0.7314814814814816,False,False,False
897,mturk_agent_1,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,11,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
897,mturk_agent_2,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,11,0.9478260869565218,0.8695652173913043,0.7913043478260869,False,False,False
899,mturk_agent_1,21,19,4,24,27,0.875,0.7037037037037037,0.75,0.0,high,10,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
899,mturk_agent_2,19,21,5,27,24,0.7037037037037037,0.875,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
900,mturk_agent_1,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,12,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
900,mturk_agent_2,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,12,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
901,mturk_agent_1,14,25,5,27,24,0.5185185185185185,1.0416666666666667,1.0,0.0,high,11,0.9037037037037038,0.7592592592592593,0.6148148148148147,False,False,False
901,mturk_agent_2,25,14,3,24,27,1.0416666666666667,0.5185185185185185,0.5,0.0,high,11,0.6083333333333334,0.7708333333333334,0.9333333333333335,False,False,True
903,mturk_agent_1,19,18,5,23,23,0.8260869565217391,0.782608695652174,1.0,0.0,low,10,0.9652173913043479,0.9130434782608696,0.8608695652173913,True,True,True
903,mturk_agent_2,18,19,5,23,23,0.782608695652174,0.8260869565217391,1.0,0.0,low,10,0.9565217391304348,0.8913043478260869,0.8260869565217391,True,True,False
904,mturk_agent_1,11,26,5,23,23,0.4782608695652174,1.1304347826086956,1.0,0.0,low,10,0.8956521739130435,0.7391304347826086,0.5826086956521739,False,False,False
904,mturk_agent_2,26,11,4,23,23,1.1304347826086956,0.4782608695652174,0.75,0.0,low,10,0.8260869565217392,0.9402173913043478,1.0543478260869565,False,True,True
905,mturk_agent_1,23,18,5,27,24,0.8518518518518519,0.75,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
905,mturk_agent_2,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
906,mturk_agent_1,23,18,5,27,24,0.8518518518518519,0.75,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
906,mturk_agent_2,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
907,mturk_agent_1,18,18,5,21,21,0.8571428571428571,0.8571428571428571,1.0,0.0,low,10,0.9714285714285715,0.9285714285714286,0.8857142857142857,True,True,True
907,mturk_agent_2,18,18,2,21,21,0.8571428571428571,0.8571428571428571,0.25,0.0,low,10,0.37142857142857144,0.5535714285714286,0.7357142857142858,False,False,False
908,mturk_agent_1,21,18,5,24,24,0.875,0.75,1.0,0.0,high,11,0.9750000000000001,0.9375,0.9,True,True,True
908,mturk_agent_2,18,21,5,24,24,0.75,0.875,1.0,0.0,high,11,0.9500000000000001,0.875,0.8,True,True,False
909,mturk_agent_1,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
909,mturk_agent_2,23,18,5,27,24,0.8518518518518519,0.75,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
911,mturk_agent_1,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,10,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
911,mturk_agent_2,20,16,2,21,21,0.9523809523809523,0.7619047619047619,0.25,0.0,low,10,0.3904761904761905,0.6011904761904762,0.8119047619047619,False,False,False
912,mturk_agent_1,19,17,4,21,21,0.9047619047619048,0.8095238095238095,0.75,0.0,low,10,0.7809523809523811,0.8273809523809523,0.8738095238095238,False,False,True
912,mturk_agent_2,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,10,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
913,mturk_agent_1,20,16,5,21,21,0.9523809523809523,0.7619047619047619,1.0,0.0,low,21,0.9904761904761905,0.9761904761904762,0.9619047619047618,True,True,True
913,mturk_agent_2,16,20,4,21,21,0.7619047619047619,0.9523809523809523,0.75,0.0,low,21,0.7523809523809525,0.7559523809523809,0.7595238095238095,False,False,False
914,mturk_agent_1,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,13,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
914,mturk_agent_2,19,17,2,21,21,0.9047619047619048,0.8095238095238095,0.25,0.0,low,13,0.380952380952381,0.5773809523809523,0.773809523809524,False,False,False
915,mturk_agent_1,17,19,4,23,23,0.7391304347826086,0.8260869565217391,0.75,0.0,low,10,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
915,mturk_agent_2,19,17,3,23,23,0.8260869565217391,0.7391304347826086,0.5,0.0,low,10,0.5652173913043479,0.6630434782608696,0.7608695652173914,False,False,False
916,mturk_agent_1,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,10,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
916,mturk_agent_2,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,10,0.9478260869565218,0.8695652173913043,0.7913043478260869,False,False,False
917,mturk_agent_1,20,16,2,21,21,0.9523809523809523,0.7619047619047619,0.25,0.0,low,10,0.3904761904761905,0.6011904761904762,0.8119047619047619,False,False,False
917,mturk_agent_2,16,20,4,21,21,0.7619047619047619,0.9523809523809523,0.75,0.0,low,10,0.7523809523809525,0.7559523809523809,0.7595238095238095,False,False,False
918,mturk_agent_1,21,16,5,23,23,0.9130434782608695,0.6956521739130435,1.0,0.0,low,14,0.982608695652174,0.9565217391304348,0.9304347826086956,True,True,True
918,mturk_agent_2,16,21,5,23,23,0.6956521739130435,0.9130434782608695,1.0,0.0,low,14,0.9391304347826087,0.8478260869565217,0.7565217391304347,False,False,False
919,mturk_agent_1,19,17,4,21,21,0.9047619047619048,0.8095238095238095,0.75,0.0,low,11,0.7809523809523811,0.8273809523809523,0.8738095238095238,False,False,True
919,mturk_agent_2,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,11,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
920,mturk_agent_1,20,17,2,24,24,0.8333333333333334,0.7083333333333334,0.25,0.0,high,11,0.3666666666666667,0.5416666666666667,0.7166666666666668,False,False,False
920,mturk_agent_2,17,20,4,24,24,0.7083333333333334,0.8333333333333334,0.75,0.0,high,11,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
921,mturk_agent_1,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,10,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
921,mturk_agent_2,17,19,2,21,21,0.8095238095238095,0.9047619047619048,0.25,0.0,low,10,0.36190476190476195,0.5297619047619048,0.6976190476190476,False,False,False
922,mturk_agent_1,21,19,4,24,27,0.875,0.7037037037037037,0.75,0.0,high,12,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
922,mturk_agent_2,19,21,5,27,24,0.7037037037037037,0.875,1.0,0.0,high,12,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
923,mturk_agent_1,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,11,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
923,mturk_agent_2,17,22,4,23,23,0.7391304347826086,0.9565217391304348,0.75,0.0,low,11,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
924,mturk_agent_1,24,12,4,23,23,1.0434782608695652,0.5217391304347826,0.75,0.0,low,10,0.8086956521739131,0.8967391304347826,0.9847826086956522,False,True,True
924,mturk_agent_2,12,24,5,23,23,0.5217391304347826,1.0434782608695652,1.0,0.0,low,10,0.9043478260869566,0.7608695652173914,0.6173913043478261,False,False,False
925,mturk_agent_1,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,25,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
925,mturk_agent_2,17,19,2,21,21,0.8095238095238095,0.9047619047619048,0.25,0.0,low,25,0.36190476190476195,0.5297619047619048,0.6976190476190476,False,False,False
927,mturk_agent_1,22,18,5,24,27,0.9166666666666666,0.6666666666666666,1.0,0.0,high,10,0.9833333333333334,0.9583333333333333,0.9333333333333333,True,True,True
927,mturk_agent_2,18,22,2,27,24,0.6666666666666666,0.9166666666666666,0.25,0.0,high,10,0.33333333333333337,0.4583333333333333,0.5833333333333333,False,False,False
928,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
928,mturk_agent_2,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
929,mturk_agent_1,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,10,0.9478260869565218,0.8695652173913043,0.7913043478260869,False,False,False
929,mturk_agent_2,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,10,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
930,mturk_agent_1,26,11,5,23,23,1.1304347826086956,0.4782608695652174,1.0,0.0,low,13,1.0260869565217392,1.0652173913043477,1.1043478260869564,True,True,True
930,mturk_agent_2,11,26,5,23,23,0.4782608695652174,1.1304347826086956,1.0,0.0,low,13,0.8956521739130435,0.7391304347826086,0.5826086956521739,False,False,False
932,mturk_agent_1,19,17,4,23,23,0.8260869565217391,0.7391304347826086,0.75,0.0,low,12,0.765217391304348,0.7880434782608696,0.8108695652173914,False,False,False
932,mturk_agent_2,17,19,4,23,23,0.7391304347826086,0.8260869565217391,0.75,0.0,low,12,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
934,mturk_agent_1,15,21,5,21,21,0.7142857142857143,1.0,1.0,0.0,low,11,0.942857142857143,0.8571428571428572,0.7714285714285715,False,False,False
934,mturk_agent_2,21,15,4,21,21,1.0,0.7142857142857143,0.75,0.0,low,11,0.8,0.875,0.95,False,True,True
935,mturk_agent_1,27,9,4,21,21,1.2857142857142858,0.42857142857142855,0.75,0.0,low,12,0.8571428571428572,1.0178571428571428,1.1785714285714286,False,True,True
935,mturk_agent_2,9,27,5,21,21,0.42857142857142855,1.2857142857142858,1.0,0.0,low,12,0.8857142857142858,0.7142857142857143,0.5428571428571428,False,False,False
