dialogue_id,role,utterance_count,extraversion,agreeableness,conscientiousness,emotional-stability,openness-to-experiences,freq_small-talk,count_small-talk,freq_self-need,count_self-need,freq_other-need,count_other-need,freq_no-need,count_no-need,freq_elicit-pref,count_elicit-pref,freq_promote-coordination,count_promote-coordination,freq_vouch-fair,count_vouch-fair,freq_showing-empathy,count_showing-empathy,freq_uv-part,count_uv-part,freq_non-strategic,count_non-strategic
742,mturk_agent_2,10,2.5,6.0,7.0,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
742,mturk_agent_1,9,5.5,5.0,5.5,4.5,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
743,mturk_agent_1,6,4.0,2.5,4.0,3.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
743,mturk_agent_2,5,3.5,7.0,7.0,7.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
744,mturk_agent_2,6,2.5,5.5,6.0,4.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
744,mturk_agent_1,5,2.0,5.0,4.5,3.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
745,mturk_agent_1,5,4.0,4.0,4.5,6.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
745,mturk_agent_2,5,3.0,6.0,5.5,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
746,mturk_agent_2,6,1.0,5.0,4.5,4.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
746,mturk_agent_1,5,3.5,6.0,6.5,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
747,mturk_agent_2,5,4.5,5.5,5.5,6.0,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
747,mturk_agent_1,5,2.0,5.5,7.0,4.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
748,mturk_agent_2,6,6.5,6.0,6.5,6.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
748,mturk_agent_1,5,2.5,4.5,5.0,2.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
749,mturk_agent_1,6,3.5,3.5,5.0,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
749,mturk_agent_2,6,4.0,5.0,7.0,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
750,mturk_agent_2,5,2.0,4.0,6.5,6.5,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
750,mturk_agent_1,5,6.0,6.0,6.5,6.5,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
752,mturk_agent_1,5,4.0,5.5,7.0,5.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
752,mturk_agent_2,5,3.5,4.5,6.0,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
753,mturk_agent_2,6,1.5,2.0,2.5,1.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
753,mturk_agent_1,5,4.0,4.0,5.0,6.0,2.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
754,mturk_agent_2,6,5.5,2.5,6.5,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
754,mturk_agent_1,6,6.5,3.5,6.0,5.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
755,mturk_agent_2,5,5.5,7.0,7.0,7.0,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
755,mturk_agent_1,5,3.5,6.0,5.0,6.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
756,mturk_agent_2,8,3.5,4.0,5.0,3.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
756,mturk_agent_1,7,2.0,6.5,7.0,5.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
757,mturk_agent_2,5,4.5,7.0,7.0,6.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
757,mturk_agent_1,5,3.0,4.0,5.5,5.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
758,mturk_agent_2,6,3.5,6.0,6.0,6.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
758,mturk_agent_1,5,1.5,6.0,6.0,4.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
760,mturk_agent_2,6,3.5,4.5,4.5,4.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
760,mturk_agent_1,5,2.5,4.0,5.5,3.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
761,mturk_agent_1,5,1.5,6.5,3.5,1.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
761,mturk_agent_2,5,3.5,6.0,7.0,7.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
762,mturk_agent_2,6,6.0,4.0,4.0,2.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
762,mturk_agent_1,5,3.5,3.0,4.0,3.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
763,mturk_agent_1,7,3.0,4.5,5.0,4.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
763,mturk_agent_2,6,6.0,7.0,7.0,4.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
764,mturk_agent_1,6,4.0,6.5,6.5,5.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
764,mturk_agent_2,6,3.0,6.0,5.5,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
765,mturk_agent_1,5,4.0,4.0,7.0,6.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
765,mturk_agent_2,5,2.5,6.0,6.0,6.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
766,mturk_agent_1,12,1.0,4.5,6.0,7.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
766,mturk_agent_2,12,1.5,2.5,1.5,1.5,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
767,mturk_agent_2,5,6.5,4.0,7.0,5.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
767,mturk_agent_1,5,4.5,6.5,6.0,6.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
768,mturk_agent_1,7,3.5,4.5,7.0,4.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
768,mturk_agent_2,7,3.0,6.5,3.0,1.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
770,mturk_agent_2,5,7.0,7.0,7.0,3.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
770,mturk_agent_1,5,6.0,7.0,7.0,6.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
771,mturk_agent_2,6,1.5,6.0,7.0,2.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
771,mturk_agent_1,5,4.5,7.0,7.0,4.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
773,mturk_agent_2,5,2.0,4.0,6.5,3.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
773,mturk_agent_1,5,5.0,4.0,4.5,4.5,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
774,mturk_agent_2,5,4.0,5.5,6.5,6.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
774,mturk_agent_1,5,2.5,5.5,4.0,1.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
775,mturk_agent_1,6,2.0,6.5,7.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
775,mturk_agent_2,5,1.0,6.0,7.0,4.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
776,mturk_agent_1,5,4.0,4.5,6.0,3.0,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
776,mturk_agent_2,5,4.0,5.0,5.5,6.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
777,mturk_agent_2,6,7.0,6.5,6.5,6.5,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
777,mturk_agent_1,5,4.0,4.0,5.0,2.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
778,mturk_agent_1,6,2.0,3.5,4.0,2.5,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
778,mturk_agent_2,6,3.0,3.0,6.0,3.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
780,mturk_agent_2,6,1.0,6.0,5.0,4.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
780,mturk_agent_1,5,3.0,5.0,1.5,3.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
781,mturk_agent_1,4,4.0,4.0,4.5,6.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
781,mturk_agent_2,4,3.5,3.5,5.0,1.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
783,mturk_agent_2,6,4.0,6.5,4.0,7.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
783,mturk_agent_1,6,6.0,5.0,7.0,7.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
784,mturk_agent_2,6,4.5,6.0,6.0,6.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
784,mturk_agent_1,6,2.0,2.5,5.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
785,mturk_agent_2,6,2.0,6.0,6.5,6.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
785,mturk_agent_1,6,4.0,6.0,7.0,6.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
786,mturk_agent_1,7,4.5,7.0,6.5,5.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
786,mturk_agent_2,6,3.0,6.0,5.5,5.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
787,mturk_agent_1,6,3.5,4.0,4.0,4.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
787,mturk_agent_2,6,4.0,7.0,7.0,5.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
788,mturk_agent_1,5,3.5,4.5,3.5,5.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
788,mturk_agent_2,5,1.0,6.0,6.5,3.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
790,mturk_agent_1,5,3.5,4.5,3.5,6.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
790,mturk_agent_2,5,6.0,7.0,7.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
791,mturk_agent_1,6,2.5,4.0,5.0,5.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
791,mturk_agent_2,5,1.5,6.5,6.0,6.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
793,mturk_agent_2,10,3.5,6.0,5.0,6.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
793,mturk_agent_1,10,2.5,6.0,6.0,4.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
794,mturk_agent_2,5,5.0,5.5,5.5,6.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
794,mturk_agent_1,5,1.5,5.5,6.0,5.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
795,mturk_agent_1,5,6.0,6.0,6.0,5.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
795,mturk_agent_2,5,1.5,5.0,5.5,2.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
796,mturk_agent_2,6,2.0,6.5,4.0,3.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
796,mturk_agent_1,5,3.5,2.5,6.5,3.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
797,mturk_agent_2,5,4.0,4.0,4.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
797,mturk_agent_1,5,1.5,6.5,5.5,3.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
798,mturk_agent_2,6,3.0,5.0,6.0,5.0,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
798,mturk_agent_1,6,4.0,4.0,5.5,6.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
799,mturk_agent_2,5,5.0,3.0,3.5,3.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
799,mturk_agent_1,5,6.0,6.0,6.5,6.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
801,mturk_agent_1,9,4.0,6.0,5.5,4.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
801,mturk_agent_2,9,3.5,5.5,6.0,5.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
802,mturk_agent_2,5,4.0,4.0,4.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
802,mturk_agent_1,6,1.0,5.0,6.5,6.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
803,mturk_agent_1,5,3.5,5.5,6.0,5.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
803,mturk_agent_2,5,3.5,4.0,6.5,4.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
804,mturk_agent_1,11,3.5,3.0,3.5,3.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
804,mturk_agent_2,11,5.0,7.0,7.0,6.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
805,mturk_agent_2,5,3.5,4.5,6.0,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
805,mturk_agent_1,5,6.0,5.0,7.0,7.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
807,mturk_agent_1,5,4.0,3.0,6.0,3.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
807,mturk_agent_2,5,3.0,6.5,6.5,6.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
808,mturk_agent_1,5,3.5,4.0,3.5,4.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
808,mturk_agent_2,5,1.0,4.0,4.0,4.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
809,mturk_agent_1,6,4.0,5.0,7.0,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
809,mturk_agent_2,5,1.5,3.5,4.5,1.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
810,mturk_agent_2,9,4.5,5.5,5.5,6.0,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
810,mturk_agent_1,9,3.5,6.0,4.0,5.5,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
811,mturk_agent_2,8,3.0,4.5,6.0,3.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
811,mturk_agent_1,7,1.5,5.5,6.5,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
812,mturk_agent_2,5,3.5,4.0,6.0,5.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
812,mturk_agent_1,6,2.5,4.5,4.0,4.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
813,mturk_agent_2,5,4.5,5.5,6.5,3.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
813,mturk_agent_1,5,4.0,6.0,6.0,4.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
814,mturk_agent_1,7,4.5,6.5,6.0,7.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
814,mturk_agent_2,7,3.5,6.0,6.0,6.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
815,mturk_agent_2,6,3.5,6.5,7.0,7.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
815,mturk_agent_1,5,2.5,6.0,6.0,6.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
816,mturk_agent_1,5,1.5,6.5,3.5,1.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
816,mturk_agent_2,5,7.0,6.0,5.0,6.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
818,mturk_agent_2,5,2.5,5.0,5.5,4.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
818,mturk_agent_1,5,2.0,6.0,5.5,5.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
819,mturk_agent_1,6,5.0,4.5,3.0,3.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
819,mturk_agent_2,5,5.5,2.5,7.0,6.0,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
820,mturk_agent_1,11,4.5,5.0,6.5,6.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
820,mturk_agent_2,10,5.5,3.5,4.5,2.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
821,mturk_agent_1,7,2.0,4.5,5.5,3.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
821,mturk_agent_2,7,1.0,5.5,5.5,3.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
822,mturk_agent_1,5,5.5,3.5,5.5,6.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
822,mturk_agent_2,5,4.0,5.0,7.0,6.5,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
824,mturk_agent_2,6,4.0,6.5,5.5,7.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
824,mturk_agent_1,6,3.5,6.5,6.0,3.5,5.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
825,mturk_agent_2,5,4.5,6.5,6.5,6.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
825,mturk_agent_1,5,4.5,7.0,6.5,5.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
826,mturk_agent_2,6,4.5,6.0,7.0,6.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
826,mturk_agent_1,6,3.5,3.5,5.0,1.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
827,mturk_agent_1,5,2.5,6.5,5.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
827,mturk_agent_2,5,1.5,6.0,5.5,5.5,4.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
